Date,Inverargos t,BCOLOM t,EUR t,TRM t
02/11/2016,19400,27100,1.1058,3026.68
03/11/2016,18920,27100,1.1097,3070.54
04/11/2016,18900,26540,1.1101,3071.12
08/11/2016,19100,26880,1.1048,3070.4
09/11/2016,19160,26700,1.1019,2984.78
10/11/2016,18720,25600,1.092,3012.12
15/11/2016,18260,25280,1.0748,3100.12
16/11/2016,18600,25220,1.0724,3124.91
17/11/2016,18740,25220,1.0706,3131.11
18/11/2016,18800,25180,1.0624,3135.65
21/11/2016,19000,25100,1.0592,3163.49
22/11/2016,19000,24780,1.0639,3144.72
23/11/2016,18740,25000,1.0634,3139.76
24/11/2016,18920,25000,1.0546,3187.97
25/11/2016,18340,24880,1.0562,3187.97
28/11/2016,18500,24580,1.0593,3170.64
29/11/2016,18200,24200,1.0624,3142.2
30/11/2016,18240,24900,1.0649,3165.09
01/12/2016,18300,24880,1.0592,3085.6
02/12/2016,18340,24980,1.0664,3068.34
05/12/2016,18540,24840,1.0668,3061.04
06/12/2016,18560,24860,1.0756,3049.47
07/12/2016,18240,24960,1.0719,3015.47
09/12/2016,18480,25080,1.0623,2989.71
12/12/2016,18400,25000,1.0561,3002.8
13/12/2016,18860,25040,1.0646,2984.02
14/12/2016,18700,25060,1.0629,2982.29
15/12/2016,18700,25700,1.0514,2964.56
16/12/2016,18460,25840,1.0419,3000.47
19/12/2016,18660,25460,1.0455,2997.2
20/12/2016,18640,25380,1.0405,3019.44
21/12/2016,18800,25200,1.0392,2988.06
22/12/2016,18900,25300,1.0429,2989.14
26/12/2016,19100,25300,1.0459,2996.6
27/12/2016,18800,25340,1.0455,2996.6
28/12/2016,19500,25480,1.0461,2992.81
29/12/2016,19280,25220,1.0424,3019.72
30/12/2016,19187,25280,1.0583,3000.71
01/01/2017,19093,25340,1.0534,3000.71
02/01/2017,19000,25400,1.0534,3000.71
03/01/2017,19120,25500,1.0469,3000.71
04/01/2017,19700,25680,1.0426,2981.06
05/01/2017,19500,25680,1.0483,2965.36
06/01/2017,19660,25700,1.0574,2941.08
10/01/2017,19620,25900,1.059,2919.01
11/01/2017,19560,25960,1.0583,2949.6
12/01/2017,19480,25860,1.0537,2980.8
13/01/2017,19520,25700,1.0626,2930.19
16/01/2017,19300,25660,1.0673,2935.96
17/01/2017,19500,25600,1.062,2935.96
18/01/2017,19420,25420,1.0687,2924.77
19/01/2017,19480,25460,1.0687,2934.58
20/01/2017,19400,25460,1.066,2938.24
23/01/2017,19460,25500,1.065,2927.91
24/01/2017,19680,25500,1.0727,2908.53
25/01/2017,19600,25560,1.0751,2932.01
26/01/2017,19640,25700,1.0716,2927.53
27/01/2017,19660,25580,1.0682,2936.72
30/01/2017,19480,25500,1.0682,2930.17
31/01/2017,19600,25480,1.069,2936.66
01/02/2017,19520,25460,1.0777,2921.9
02/02/2017,19800,25500,1.0747,2906.78
03/02/2017,19900,25560,1.0773,2882.2
06/02/2017,19840,25580,1.0768,2855.8
07/02/2017,19860,25320,1.0746,2853.99
08/02/2017,19500,25180,1.0688,2867.76
09/02/2017,19400,25180,1.0606,2879.49
10/02/2017,19560,25200,1.0651,2862.63
13/02/2017,19460,25240,1.0652,2851.98
14/02/2017,19300,24940,1.0597,2875.46
15/02/2017,19500,24860,1.0587,2867.64
16/02/2017,19620,25340,1.0588,2876.03
17/02/2017,19720,25080,1.0651,2875.68
20/02/2017,19580,25020,1.0583,2902.81
21/02/2017,19580,25060,1.0548,2902.81
22/02/2017,19580,25100,1.0539,2902.68
23/02/2017,19780,25420,1.0544,2893.55
24/02/2017,19800,24980,1.0558,2871.67
27/02/2017,19860,25280,1.058,2886.52
28/02/2017,19780,25220,1.0607,2896.27
01/03/2017,19760,25280,1.0626,2919.17
02/03/2017,19920,25000,1.0563,2935.75
03/03/2017,19860,25200,1.0497,2960.91
06/03/2017,19840,25300,1.0586,2977.43
07/03/2017,19920,25280,1.0588,2966.67
08/03/2017,19840,25300,1.0591,2972.44
09/03/2017,19880,25160,1.0559,2987.88
10/03/2017,19900,25280,1.0561,3004.43
13/03/2017,19960,25420,1.0675,2980.83
14/03/2017,19640,24800,1.0645,2987.93
15/03/2017,19720,24960,1.0615,2997.73
16/03/2017,20140,25280,1.0627,2972.61
17/03/2017,20000,25380,1.0712,2923.96
21/03/2017,19900,25580,1.073,2912.53
22/03/2017,19920,25880,1.0843,2904.87
23/03/2017,20040,25920,1.075,2936.82
24/03/2017,19920,25900,1.0769,2921.25
27/03/2017,19960,26200,1.08,2899.94
28/03/2017,19980,26300,1.087,2913.48
29/03/2017,20140,26300,1.081,2911.99
30/03/2017,20280,26520,1.0734,2888.02
31/03/2017,20240,26260,1.07,2880.24
03/04/2017,20260,26560,1.0648,2885.57
04/04/2017,20220,26500,1.0667,2866.87
05/04/2017,20300,26320,1.0644,2869.32
06/04/2017,20360,26420,1.0659,2857.65
07/04/2017,20400,26420,1.0655,2853.1
10/04/2017,20360,26800,1.0602,2858
11/04/2017,20420,26660,1.0603,2867.13
12/04/2017,20440,26780,1.0598,2868.6
17/04/2017,20360,26600,1.0596,2872.55
18/04/2017,20360,26320,1.0652,2854.89
19/04/2017,20420,25820,1.0722,2837.9
20/04/2017,20380,26000,1.0719,2856.48
21/04/2017,20400,26500,1.067,2863.39
24/04/2017,20240,26720,1.0732,2868.89
25/04/2017,20440,27000,1.0857,2871.98
26/04/2017,20460,26980,1.0951,2899.13
27/04/2017,20480,26780,1.0901,2928.07
28/04/2017,20410,26500,1.0858,2944.31
01/05/2017,20340,26693,1.0876,2947.85
02/05/2017,20270,26887,1.0884,2947.85
03/05/2017,20200,27080,1.0922,2945.53
04/05/2017,20180,27300,1.0921,2930.17
05/05/2017,20440,27340,1.1007,2967.44
08/05/2017,20800,27700,1.0956,2961.78
09/05/2017,20740,27920,1.0935,2959.26
10/05/2017,20700,28520,1.091,2967.24
11/05/2017,20780,28700,1.084,2949.35
12/05/2017,21200,28700,1.0849,2933.92
15/05/2017,21260,28900,1.0919,2918.69
16/05/2017,20980,29820,1.1089,2883.87
17/05/2017,20800,29900,1.1127,2873.22
18/05/2017,20600,29420,1.1105,2893.4
19/05/2017,20740,29880,1.1064,2932.16
22/05/2017,20800,29980,1.1188,2889.45
23/05/2017,21000,30040,1.1212,2895.12
24/05/2017,21120,30100,1.1213,2904.61
25/05/2017,21160,29940,1.1197,2905.29
26/05/2017,21400,30040,1.1231,2911.66
29/05/2017,21220,30010,1.1169,2913.47
30/05/2017,21040,29980,1.1164,2913.47
31/05/2017,20840,29800,1.1177,2920.42
01/06/2017,21000,30460,1.1226,2921
02/06/2017,21200,30280,1.121,2895.73
05/06/2017,21200,30760,1.1283,2894.72
06/06/2017,21020,30880,1.1261,2895.85
07/06/2017,21180,30880,1.1276,2893.76
08/06/2017,21080,30580,1.1301,2907.1
09/06/2017,21000,30540,1.1211,2919.82
12/06/2017,21100,30520,1.119,2919.58
13/06/2017,21000,30800,1.1208,2929.2
28/06/2017,20860,31000,1.1354,3025.28
29/06/2017,20840,31300,1.1357,3023.64
30/06/2017,20980,31580,1.1447,3038.26
04/07/2017,20900,32080,1.1343,3050.43
05/07/2017,21060,32000,1.1336,3050.43
06/07/2017,21200,32200,1.1339,3068.93
07/07/2017,20980,31700,1.1403,3084.19
10/07/2017,20980,31900,1.1379,3092.65
11/07/2017,20900,32480,1.1394,3067.33
12/07/2017,21180,33000,1.1484,3067.73
13/07/2017,21300,32900,1.1411,3052.3
14/07/2017,21100,32300,1.1398,3043.6
17/07/2017,21160,32220,1.1465,3019.56
18/07/2017,21140,31960,1.148,3030.6
19/07/2017,21100,31020,1.1556,3013.26
20/07/2017,21100,31090,1.1498,3010
21/07/2017,21100,31160,1.1595,3010
24/07/2017,21200,31040,1.1688,3010.77
25/07/2017,21320,31300,1.1648,3023.67
26/07/2017,21400,30920,1.167,3026.55
27/07/2017,21600,31000,1.1622,3026.22
28/07/2017,21480,31700,1.1705,3002.94
31/07/2017,21240,30800,1.1769,2995.23
01/08/2017,21260,30860,1.1773,2997.59
02/08/2017,21340,30800,1.1803,2973.03
03/08/2017,21480,30900,1.1877,2964.66
04/08/2017,21360,30780,1.1866,2954.54
08/08/2017,21240,30600,1.1828,2974.39
09/08/2017,21300,30340,1.1768,2994.62
10/08/2017,21260,30200,1.176,3011.14
11/08/2017,21300,30520,1.1757,2994.85
14/08/2017,20980,30720,1.1819,2984.99
15/08/2017,21140,29820,1.1775,2966.54
16/08/2017,21400,30880,1.1712,2974.7
17/08/2017,21300,30700,1.1741,2967.32
18/08/2017,21580,31000,1.1731,2980.03
22/08/2017,21780,31260,1.1804,2994.39
23/08/2017,21540,31780,1.1752,2986.83
24/08/2017,21680,31200,1.1797,2986.88
25/08/2017,21800,30960,1.18,2972.98
28/08/2017,21880,31000,1.1854,2933.96
29/08/2017,21780,31400,1.1962,2934.23
30/08/2017,21500,30800,1.1982,2940.35
31/08/2017,20980,33000,1.1962,2937.09
01/09/2017,20600,33760,1.1882,2948.09
04/09/2017,20660,34220,1.1847,2936.07
05/09/2017,20880,33780,1.1894,2936.07
06/09/2017,20920,34220,1.194,2923.49
07/09/2017,20800,33960,1.1903,2919.5
08/09/2017,20820,33760,1.2005,2907.96
11/09/2017,20780,34040,1.2016,2909.15
12/09/2017,20480,33720,1.1985,2916.1
13/09/2017,20580,33860,1.1916,2923.03
14/09/2017,20700,33660,1.1895,2909.52
15/09/2017,20800,33340,1.1888,2905.98
18/09/2017,21200,33160,1.1933,2897.83
19/09/2017,21180,33200,1.1944,2906.06
20/09/2017,21000,32500,1.1998,2904.6
21/09/2017,20800,32660,1.2004,2893.18
22/09/2017,20700,33200,1.1939,2913.96
25/09/2017,20640,32700,1.1949,2900.73
26/09/2017,20700,32600,1.1848,2924.57
27/09/2017,21000,32500,1.1823,2930.7
28/09/2017,21000,32500,1.1756,2940.66
29/09/2017,21060,32660,1.1795,2941.07
02/10/2017,21120,32700,1.1806,2936.67
03/10/2017,20980,32680,1.1738,2949.33
04/10/2017,20840,32500,1.1741,2953.81
05/10/2017,21000,32600,1.1741,2945.59
06/10/2017,21100,32680,1.1719,2926.82
09/10/2017,21100,32000,1.1726,2942.19
10/10/2017,21040,32000,1.177,2942.19
11/10/2017,21100,32000,1.184,2947.06
12/10/2017,20880,31980,1.1846,2953.77
13/10/2017,20980,32000,1.1832,2949.69
16/10/2017,20980,31750,1.1835,2932.05
17/10/2017,20980,31500,1.1821,2932.05
18/10/2017,20860,31280,1.1775,2944.27
19/10/2017,20720,31000,1.1769,2935.66
20/10/2017,20700,30880,1.1842,2921.92
23/10/2017,20400,30860,1.1789,2936.66
24/10/2017,20440,30900,1.1748,2947.69
25/10/2017,20680,30560,1.1772,2971.36
26/10/2017,20460,30900,1.1829,2989.39
27/10/2017,20360,28860,1.1676,3008.8
30/10/2017,20180,28140,1.1585,3009.85
31/10/2017,20160,27900,1.1632,3011.44
01/11/2017,20220,28120,1.1661,3039.19
02/11/2017,20120,27540,1.1575,3038.56
03/11/2017,19960,27300,1.1587,3054.38
06/11/2017,20220,27530,1.1543,3055.57
07/11/2017,20480,27760,1.1555,3055.57
08/11/2017,20180,28060,1.1619,3026.94
09/11/2017,20220,28580,1.1585,3017.78
10/11/2017,20180,28500,1.1633,3015.52
13/11/2017,20080,28230,1.1665,3004.88
14/11/2017,19980,27960,1.1694,3004.88
15/11/2017,20320,27880,1.1777,3016.7
16/11/2017,20320,28280,1.1819,3023.88
17/11/2017,20300,28680,1.1851,3015.79
20/11/2017,20400,28820,1.1807,3003.19
21/11/2017,20240,29000,1.1776,3011.32
22/11/2017,20320,29000,1.1749,3001.07
23/11/2017,20400,28780,1.1805,2982.73
24/11/2017,20340,28900,1.1805,2982.73
27/11/2017,20280,28800,1.1884,2976.39
28/11/2017,20480,28820,1.1842,2986.84
29/11/2017,20380,29100,1.1903,3003.94
30/11/2017,20480,29000,1.1853,3006.09
01/12/2017,20340,28700,1.1853,3006.04
04/12/2017,20460,28500,1.1854,3005.76
05/12/2017,20400,28580,1.1902,2993.49
06/12/2017,20420,29000,1.1816,2996.53
07/12/2017,20400,29140,1.1799,3007.07
11/12/2017,20480,29700,1.175,3016.18
12/12/2017,20220,29440,1.1758,3013.99
13/12/2017,20340,29600,1.1691,3029.75
14/12/2017,20500,29120,1.1755,3015.41
15/12/2017,20460,28800,1.1819,2999.07
18/12/2017,20300,29480,1.1783,2996.61
19/12/2017,20380,29600,1.1867,2975.59
20/12/2017,20640,29420,1.1881,2972.05
21/12/2017,20760,29600,1.1849,2965.77
22/12/2017,20780,29600,1.1857,2963.58
26/12/2017,20580,29600,1.1863,2962.14
27/12/2017,20740,29800,1.1859,2962.26
28/12/2017,20620,29900,1.1915,2971.63
29/12/2017,20700,29920,1.1865,2984
02/01/2018,20780,29940,1.1989,2984
03/01/2018,20580,29980,1.2165,2940.94
04/01/2018,20860,30200,1.23,2908.68
05/01/2018,20880,30800,1.2397,2885.76
09/01/2018,20880,30700,1.2021,2898.32
10/01/2018,20600,30000,1.192,2914.37
11/01/2018,20760,30000,1.1997,2895.69
12/01/2018,20780,30100,1.2014,2865.79
15/01/2018,20600,30000,1.2056,2855.86
16/01/2018,20800,31260,1.2056,2855.86
17/01/2018,20780,31160,1.2266,2868.03
18/01/2018,20640,31180,1.2339,2851.13
19/01/2018,20920,31000,1.2401,2836.85
22/01/2018,21000,30620,1.2336,2851.75
23/01/2018,21100,30640,1.221,2854.2
24/01/2018,21320,31300,1.2192,2858.5
25/01/2018,21180,31740,1.2356,2820.53
26/01/2018,21120,32260,1.2522,2783.13
29/01/2018,21260,32220,1.2424,2805.12
30/01/2018,21100,32300,1.226,2842.67
31/01/2018,20640,32520,1.2253,2844.14
01/02/2018,20960,32400,1.2293,2835.05
02/02/2018,21280,32020,1.2417,2806.67
05/02/2018,21100,31320,1.2463,2843.6
06/02/2018,20700,31100,1.2419,2844.83
07/02/2018,20640,31520,1.2385,2830.89
08/02/2018,20420,31360,1.2201,2862.78
09/02/2018,20040,31100,1.2071,2908.7
12/02/2018,20360,31900,1.2256,2904.29
13/02/2018,19940,31640,1.2222,2904.71
14/02/2018,20160,31960,1.239,2895.79
15/02/2018,20200,31900,1.2505,2851.74
16/02/2018,20660,32160,1.2495,2853.16
19/02/2018,20340,31840,1.24,2853.16
20/02/2018,20400,32120,1.2323,2862.01
21/02/2018,20360,32380,1.2276,2877.94
22/02/2018,20360,32740,1.2349,2877.94
23/02/2018,20140,32400,1.2363,2877.04
26/02/2018,20140,31940,1.23,2849.59
27/02/2018,20160,31500,1.2291,2849.91
28/02/2018,19620,30580,1.2266,2855.93
01/03/2018,18900,30580,1.2204,2867.94
02/03/2018,18500,30720,1.2212,2879.05
05/03/2018,18700,30540,1.2257,2879.15
06/03/2018,19120,31240,1.2343,2859.09
07/03/2018,19200,31920,1.2439,2845.05
08/03/2018,19000,32100,1.2396,2858.88
09/03/2018,18960,32420,1.2343,2871.36
12/03/2018,18980,32600,1.2362,2866.93
13/03/2018,19000,32000,1.2427,2851.84
14/03/2018,18800,31540,1.2414,2848.38
15/03/2018,18740,31660,1.2426,2845.76
16/03/2018,19000,32200,1.2333,2850.04
20/03/2018,19100,31660,1.2323,2852.48
21/03/2018,19340,31680,1.2261,2866.92
22/03/2018,19260,31400,1.233,2850.69
23/03/2018,19120,30400,1.2313,2857.88
26/03/2018,19360,30500,1.2352,2849.01
27/03/2018,19200,29700,1.2495,2816.33
28/03/2018,18820,30220,1.2353,2780.04
29/03/2018,19090,30500,1.2422,2780.47
02/04/2018,19360,30780,1.2353,2780.47
03/04/2018,19380,31800,1.2298,2792.96
04/04/2018,19260,32240,1.227,2778.27
05/04/2018,19360,32960,1.2294,2791.57
06/04/2018,19800,33080,1.2271,2791.88
09/04/2018,20200,33460,1.2271,2791.88
10/04/2018,20240,34100,1.2294,2781.95
11/04/2018,19840,33800,1.2367,2767.82
12/04/2018,19820,34100,1.2385,2733.24
13/04/2018,19600,33720,1.2384,2705.34
16/04/2018,19520,33560,1.2384,2705.34
17/04/2018,19740,34500,1.2375,2726.47
18/04/2018,19840,34700,1.2368,2725.66
19/04/2018,19900,34900,1.2393,2705.64
20/04/2018,19800,34200,1.2295,2757.96
23/04/2018,20020,34280,1.2295,2757.96
24/04/2018,20360,33880,1.2263,2799.45
25/04/2018,19940,33160,1.2218,2785.22
26/04/2018,19880,33500,1.2176,2820.29
27/04/2018,20120,34000,1.2105,2806.28
30/04/2018,20000,33200,1.2057,2809.92
01/05/2018,19980,33450,1.2057,2809.92
02/05/2018,19960,33700,1.1992,2809.92
03/05/2018,18740,33520,1.1939,2831.99
04/05/2018,19300,33560,1.1929,2843.41
07/05/2018,19460,33660,1.1929,2843.41
08/05/2018,18940,34120,1.1918,2817.2
09/05/2018,19020,34160,1.1867,2866
10/05/2018,19280,34300,1.1887,2859.51
11/05/2018,19300,33860,1.2008,2824.05
15/05/2018,19300,34000,1.1998,2824.05
16/05/2018,19000,33440,1.1789,2889.87
17/05/2018,18840,32720,1.1831,2865.37
18/05/2018,18700,32500,1.1772,2925.67
21/05/2018,18660,32440,1.1772,2925.67
22/05/2018,18760,32500,1.1686,2897.37
23/05/2018,18800,32600,1.1784,2851.42
24/05/2018,19000,32320,1.1697,2863.24
25/05/2018,19000,33480,1.1607,2887.16
28/05/2018,19300,33600,1.1607,2887.16
29/05/2018,19440,33620,1.1586,2887.16
30/05/2018,19440,33080,1.158,2893.82
31/05/2018,19420,33120,1.1649,2879.32
01/06/2018,19600,33720,1.1652,2868.22
05/06/2018,19420,33700,1.1687,2868.22
06/06/2018,19580,33780,1.1751,2865.37
07/06/2018,19480,33080,1.1759,2828.42
08/06/2018,19300,33140,1.1783,2855.8
12/06/2018,18920,33600,1.1792,2855.8
13/06/2018,19400,33540,1.1771,2857.11
14/06/2018,19420,33800,1.1797,2859.17
15/06/2018,19700,33020,1.1616,2890.06
18/06/2018,19700,34100,1.1616,2890.06
19/06/2018,19540,34000,1.1644,2919.14
20/06/2018,19200,33620,1.1594,2931.78
21/06/2018,19320,34060,1.1654,2916.49
22/06/2018,19000,33500,1.1648,2918.22
25/06/2018,19000,33520,1.1648,2918.22
26/06/2018,19380,33800,1.161,2927.67
27/06/2018,19700,33800,1.1624,2924.1
28/06/2018,19440,34560,1.1581,2934.91
29/06/2018,19860,35320,1.1598,2930.8
03/07/2018,19800,35420,1.1598,2930.8
04/07/2018,19880,35540,1.1681,2909.83
05/07/2018,19540,35800,1.1681,2909.83
06/07/2018,19120,35480,1.1852,2867.94
09/07/2018,19060,35000,1.1852,2867.94
10/07/2018,19060,35000,1.1754,2881.09
11/07/2018,19080,35000,1.1737,2872.62
12/07/2018,19000,34600,1.1676,2880.1
13/07/2018,19000,34700,1.1661,2882.02
16/07/2018,19080,35000,1.1701,2861.7
17/07/2018,19140,34720,1.1711,2868.96
18/07/2018,19500,34680,1.1661,2878.28
19/07/2018,19540,34440,1.1646,2876.93
23/07/2018,19640,34560,1.1732,2883.81
24/07/2018,19600,34540,1.1697,2897.73
25/07/2018,19660,33600,1.1683,2898.36
26/07/2018,19360,34000,1.1731,2882.84
27/07/2018,19460,34440,1.1644,2886.21
30/07/2018,19680,34220,1.1674,2880.79
31/07/2018,19400,33460,1.1712,2875.72
01/08/2018,19560,34380,1.169,2886.8
02/08/2018,19200,33320,1.1665,2892.62
03/08/2018,19300,34300,1.1589,2904.9
06/08/2018,19300,33580,1.1584,2898.99
08/08/2018,19900,34000,1.1601,2898.86
09/08/2018,19800,34000,1.1615,2908.9
10/08/2018,19700,33100,1.1524,2919.44
13/08/2018,19500,33180,1.1424,2940.95
14/08/2018,19700,33020,1.1408,2983.93
15/08/2018,19500,33260,1.135,3002.66
16/08/2018,19220,33520,1.1348,3046.76
17/08/2018,19160,33560,1.1376,3019.55
21/08/2018,19320,33420,1.1492,3024.02
22/08/2018,19100,33280,1.1577,2990.78
23/08/2018,19260,33080,1.16,2965.45
24/08/2018,19380,33000,1.1542,2980.64
27/08/2018,19360,33960,1.1634,2958.45
28/08/2018,19300,33880,1.1682,2934.31
29/08/2018,19000,33400,1.1697,2966
30/08/2018,18840,32980,1.171,2999.57
31/08/2018,19100,32800,1.1665,3027.39
03/09/2018,18940,32960,1.1623,3053.14
04/09/2018,18600,32620,1.1619,3053.14
05/09/2018,17860,32360,1.1585,3088.47
06/09/2018,17200,32260,1.1635,3100.37
07/09/2018,17300,31500,1.1627,3089.47
10/09/2018,17380,30720,1.1573,3070.15
11/09/2018,17580,30500,1.1595,3069.49
12/09/2018,17400,31160,1.1605,3087.73
13/09/2018,17400,30860,1.163,3055.01
14/09/2018,17280,31800,1.1696,3019.38
17/09/2018,17180,30820,1.1636,3026.05
18/09/2018,17400,31280,1.1676,3013.38
19/09/2018,17360,31640,1.1681,3007.03
20/09/2018,17000,32000,1.1673,3018.63
21/09/2018,15900,32180,1.178,3014.18
24/09/2018,15900,31700,1.1771,3006.96
25/09/2018,16040,31500,1.1752,2991.9
26/09/2018,16020,31480,1.1769,3001.88
27/09/2018,16240,31720,1.1753,3000.14
28/09/2018,16300,31900,1.164,2989.58
01/10/2018,16200,32040,1.1623,2972.18
02/10/2018,16200,32040,1.1579,2993.74
03/10/2018,16440,32400,1.1552,3005.5
04/10/2018,16200,32160,1.1488,3012.65
05/10/2018,15840,31560,1.1519,3028.16
08/10/2018,15500,31500,1.1536,3031.31
09/10/2018,15500,31720,1.1494,3031.31
10/10/2018,15400,31080,1.1498,3057.55
11/10/2018,15300,30260,1.1535,3090.3
12/10/2018,15160,30040,1.1595,3087.34
16/10/2018,15100,31480,1.1586,3087.34
17/10/2018,15480,30880,1.1577,3087.34
18/10/2018,15600,30100,1.1505,3056.37
19/10/2018,15320,30200,1.1459,3088.47
22/10/2018,15180,30240,1.1532,3079.88
23/10/2018,15180,30500,1.1468,3087.58
24/10/2018,15000,30120,1.1474,3110.2
25/10/2018,15000,29400,1.1401,3149.7
26/10/2018,15060,29420,1.1377,3167.18
29/10/2018,14900,29800,1.1426,3185.26
30/10/2018,14760,29600,1.1378,3188.69
31/10/2018,15000,30280,1.1346,3202.44
01/11/2018,15120,31000,1.1319,3202.44
02/11/2018,15240,31180,1.1405,3202.44
06/11/2018,15460,31240,1.141,3177.57
07/11/2018,15500,32000,1.1439,3177.57
08/11/2018,15740,32260,1.1436,3140.25
09/11/2018,15620,31320,1.137,3145.39
13/11/2018,15400,30680,1.1226,3176.89
14/11/2018,15620,31620,1.1313,3197.2
15/11/2018,16100,33300,1.1314,3194.7
16/11/2018,16120,33740,1.1324,3194.7
19/11/2018,16100,33480,1.1422,3173.59
20/11/2018,15900,33040,1.1457,3178.81
21/11/2018,16000,33220,1.1375,3189.51
22/11/2018,16000,33320,1.1388,3196.26
23/11/2018,16000,32420,1.1406,3196.26
26/11/2018,16160,33400,1.1344,3223.95
27/11/2018,16000,33200,1.1337,3240.65
28/11/2018,15980,33360,1.13,3250.56
29/11/2018,16020,33500,1.1372,3274.47
30/11/2018,16180,32180,1.1392,3240.02
03/12/2018,16200,33200,1.1319,3235.27
04/12/2018,16560,33300,1.1357,3196.15
05/12/2018,16780,33300,1.1345,3174.11
06/12/2018,16680,32960,1.1349,3162.29
07/12/2018,16700,32100,1.1384,3187.86
10/12/2018,16680,32380,1.136,3153.29
11/12/2018,16500,32420,1.1327,3176.12
12/12/2018,16440,32580,1.1377,3184.7
13/12/2018,16440,32600,1.1365,3169.36
14/12/2018,16300,32440,1.1311,3178.4
17/12/2018,15960,31320,1.1352,3196.3
18/12/2018,16300,31340,1.1378,3188.66
19/12/2018,16540,31300,1.1388,3198.45
20/12/2018,16240,30360,1.1459,3216.55
21/12/2018,16680,31480,1.1385,3246.86
24/12/2018,16720,30000,1.1401,3285.51
26/12/2018,17040,30800,1.1363,3285.51
27/12/2018,17020,30640,1.1435,3289.69
28/12/2018,16900,30400,1.144,3275.01
31/12/2018,16860,31000,1.1464,3249.75
02/01/2019,16820,31600,1.1318,3249.75
03/01/2019,17100,32400,1.1393,3250.01
04/01/2019,17280,32400,1.1481,3208.56
08/01/2019,17040,32420,1.1455,3208.56
09/01/2019,17000,32980,1.1553,3164.75
10/01/2019,17100,33100,1.1507,3128.07
11/01/2019,17080,33500,1.1471,3136.49
14/01/2019,17100,33760,1.1473,3151.49
15/01/2019,17200,33500,1.1415,3143.22
16/01/2019,17300,33500,1.1399,3137.66
17/01/2019,17300,33760,1.1394,3124.96
18/01/2019,17400,34020,1.1374,3140.19
21/01/2019,17400,34220,1.1371,3120.56
22/01/2019,17600,34140,1.1366,3120.56
23/01/2019,17940,34000,1.1389,3136.59
24/01/2019,18100,33840,1.1389,3146.14
25/01/2019,18340,33620,1.1402,3160.52
28/01/2019,18780,33280,1.1432,3150.58
29/01/2019,18900,33560,1.1438,3167.86
30/01/2019,18700,33660,1.1422,3157.52
31/01/2019,18560,33340,1.145,3163.46
01/02/2019,18600,34200,1.145,3115.7
04/02/2019,18400,35200,1.1459,3102.61
05/02/2019,18500,35760,1.141,3089.4
06/02/2019,18500,35500,1.137,3094.05
07/02/2019,18060,35100,1.1341,3108.54
08/02/2019,18020,35260,1.1337,3110.46
11/02/2019,18060,34980,1.1282,3115.94
12/02/2019,18000,34780,1.1335,3132.61
13/02/2019,18160,34480,1.1265,3131.1
14/02/2019,18340,34500,1.1298,3135.56
15/02/2019,18480,34800,1.1298,3155.27
18/02/2019,18080,34240,1.1313,3141.4
19/02/2019,17860,34300,1.1341,3141.4
20/02/2019,17520,34520,1.1347,3118.36
21/02/2019,17600,34780,1.1341,3112.18
22/02/2019,17780,35500,1.1343,3119.42
25/02/2019,18000,35980,1.1363,3110.29
26/02/2019,18300,35940,1.1395,3101.41
27/02/2019,18180,35900,1.138,3095.29
28/02/2019,17920,35980,1.1375,3072.01
01/03/2019,18140,35800,1.1379,3077.35
04/03/2019,17920,35800,1.1338,3091.49
05/03/2019,17720,36760,1.1307,3093.79
06/03/2019,18020,36840,1.1315,3099.12
07/03/2019,17800,36940,1.1199,3106.16
08/03/2019,17580,36140,1.1241,3120.04
11/03/2019,17720,37040,1.126,3162.4
12/03/2019,17840,37000,1.1287,3168.35
13/03/2019,18300,38000,1.1334,3153.2
14/03/2019,18700,39000,1.1311,3145.53
15/03/2019,18200,39160,1.1346,3144.42
18/03/2019,18480,39020,1.1338,3123.28
19/03/2019,18220,39600,1.1356,3102.25
20/03/2019,18740,40400,1.143,3095.39
21/03/2019,18700,41300,1.1376,3092.39
